source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.80325E+17,5.81194E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","@marcepa49 the flight profile. That doesn't indicate that the autopilot was set to 100 feet. I've worked on these systems, tested them",1,comment
5.80325E+17,5.81065E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",@marcepa49 @flightradar24 @isobelroe It was obvious it was being manually controlled by the changes in descent rate. Also no,1,comment
5.80325E+17,5.81065E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",@marcepa49 @flightradar24 @isobelroe distress call. I thought it was hi-jacked and being flown by then. If it's true that the co-pilot did,1,comment
5.80325E+17,5.81065E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn","@marcepa49 @flightradar24 @isobelroe crash it deliberately, the whole industry needs a shake-up.",1,comment
5.80325E+17,5.80325E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",RT @flightradar24 #A320 #4U9525 initially climbed to 38k ft before starting to descend and lost signal at 6.8k ft http://t.co/LUWkDrBR9a,0,comment
5.80325E+17,5.80326E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",@flightradar24 Any ATC available? Strange.....,0,query
5.80325E+17,5.80326E+17,germanwings-crash,"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",@flightradar24 Sounds like a decent of 2900fpm,0,comment
5.24933E+17,5.24936E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford It's Harper's Canada though,0,comment
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford please wait on this. Also sounds like multiple suspects. People need to stay vigilant.,0,deny
5.24933E+17,5.24934E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford might want to actually confirm shit like that before tweeting.,0,deny
5.24933E+17,5.24935E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@obiterdictayo I know what I'm doing here, thanks.",1,support
5.24933E+17,5.24937E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @obiterdictayo there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.,1,deny
5.24933E+17,5.2494E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC @kellyoxford @obiterdictayo why shouldn't a private citizen make a comment on a news event?,1,support
5.24933E+17,5.24942E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@subloke @kellyoxford @obiterdictayo Not a comment. Stated  gunman had been neutralized.Simply not true. Over 500k followers.Irresponsible.,1,deny
5.24933E+17,5.24943E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC @kellyoxford @obiterdictayo the news report I'm watching currently reported the same thing before Kelly tweeted it.,1,support
5.24933E+17,5.24945E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@subloke @kellyoxford @obiterdictayo Stated as fact before news outlets even suggested.Still uncertain.Leave news to news pros.Done here.,1,deny
5.24933E+17,5.24947E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC maybe people shouldn't look to the tweets of comedy writers for their news facts?,1,comment
5.24933E+17,5.24945E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC @kellyoxford @obiterdictayo CBC news is reporting the gunman has been shot. Are you bitching at them also?,1,comment
5.24933E+17,5.24957E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@subloke @HDMcC I had confirmed the first gunman was dead when I tweeted.,1,comment
5.24933E+17,5.24958E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @HDMcC I had heard the same before I saw you &amp; many others tweet.,1,support
5.24933E+17,5.24959E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @subloke you managed to confirm before any other news outlet in Canada. Bravo.,1,comment
5.24933E+17,5.2497E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC @kellyoxford @subloke Perhaps all of Twitter should follow HDM so we can learn the proper ways of Tweeting responsibly.,1,support
5.24933E+17,5.24959E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@HDMcC @kellyoxford where's the ""(sigh) I give up"" emoticon? Do you not understand twitter?",1,comment
5.24933E+17,5.2496E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@HDMcC @subloke I can get confirmation and video from witnesses and pass info along without a news producer. Simple stuff.,1,comment
5.24933E+17,5.24961E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @HDMcC maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.,1,deny
5.24933E+17,5.24946E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@subloke @HDMcC @kellyoxford @obiterdictayo they confirm facts before 'reporting'.,1,deny
5.24933E+17,5.24962E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@HDMcC @kellyoxford exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists",1,support
5.24933E+17,5.24991E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@daxshepard1 @HDMcC @kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.",1,comment
5.24933E+17,5.24994E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@jeremysale @daxshepard1 @HDMcC seeing as though I was 100% correct, yes.",1,support
5.24933E+17,5.24994E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @daxshepard1 @HDMcC Kudos to your relaying of second-hand information! Do you have an app?,1,query
5.24933E+17,5.24996E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@jeremysale @daxshepard1 @HDMcC hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!",1,comment
5.24933E+17,5.24997E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@kellyoxford @daxshepard1 @HDMcC Thanks, that was considerate of you! All the best.",1,support
5.24933E+17,5.24963E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@daxshepard1 @HDMcC THANK YOU.,1,support
5.24933E+17,5.25523E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford @daxshepard1 yes from her newly decorated LA living room. Just like Egypt.,1,comment
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford what's your source? That's not confirmed!,0,deny
5.24933E+17,5.24939E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford my thoughts also,0,support
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,"@kellyoxford Was it your Canada when that guy beheaded that other guy on the bus? Shit happens, but we're mostly still fine up here",0,comment
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford agreed,0,support
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford Oh Canada….,0,comment
5.24933E+17,5.2494E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@alcanlin @kellyoxford great response bro.,1,comment
5.24933E+17,5.2494E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@TwitchieRich @kellyoxford I try…. Unfortunately I don’t think it’d protect me against bullets,1,comment
5.24933E+17,5.24933E+17,ottawashooting,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,@kellyoxford the gunman is still on the loose.,0,comment
5.44278E+17,5.44279E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","“@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up” oh god",0,support
5.44278E+17,5.44279E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","NOT the ISIS flag RT “@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up”",0,deny
5.44278E+17,5.4428E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","#Australia #ISIS #Terrorism
@AFP: #BREAKING #Hostages held inside #Sydney cafe, Islamic flag held up",0,support
5.44278E+17,5.4428E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","Thoughts with Sydney tonight. “@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up”",0,comment
5.44278E+17,5.4428E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","""@AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up"" &lt;&lt;Terrifying stuff.Nutters&gt;&gt;",0,support
5.44278E+17,5.44279E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","Actually debate on the flag @AFP: #BREAKING Hostages held inside Sydney cafe, Islamic flag held up”",0,comment
5.44278E+17,5.44279E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","@AFP That's not the flag, just looks like it",0,deny
5.44278E+17,5.4428E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up","@AFP this is not an ""Islamic"" flag, not even the ISIS flag. The Islamic community in no way condones these action.",0,deny
5.44278E+17,5.44279E+17,sydneysiege,"#BREAKING Hostages held inside Sydney cafe, Islamic flag held up",@AFP do you enjoy being consistently wrong or is it really inadvertent?,0,query
5.24942E+17,5.24943E+17,ottawashooting,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.","My Alma Mater. God. RT @ldobsonhughes: The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",0,comment
5.24942E+17,5.24944E+17,ottawashooting,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",@ldobsonhughes @InklessPW is 2 km from nasty parliament not 2 minute only  chita to can run 120 km an hours,0,comment
5.24942E+17,5.24943E+17,ottawashooting,"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.",@ldobsonhughes @HuffPostCanada God Bless Heather !!,0,comment
5.80319E+17,5.80319E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps - @AlArabiya_Eng,0,comment
5.80319E+17,5.80339E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,@rConflictNews @AlArabiya_Eng No crew???? Those passengers were all on their own? Wtf!,1,query
5.80319E+17,5.80322E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,@rConflictNews @AlArabiya_Eng Prayers going up. How sad.,1,comment
5.80319E+17,5.80321E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,"UPDATE: Plane crash in south of France had 142 passengers, 2 pilots and 4 crew.",1,comment
5.80319E+17,5.80358E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,@rConflictNews @sahla_sing what happened,1,query
5.80319E+17,5.8032E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,"“@rConflictNews: BREAKING: 148 passengers were on board #GermanWings Airbus A320, crashed in the southern French Alps - @AlArabiya_Eng” 😰",1,comment
5.80319E+17,5.80348E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,@rConflictNews @AlArabiya_Eng 150 souls on board they say now. RIP to all of them,1,comment
5.80319E+17,5.80322E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,“@AlArabiya_Eng: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VSqaycAsIG”,0,support
5.80319E+17,5.8032E+17,germanwings-crash,BREAKING: 148 passengers were on board #GermanWings Airbus A320 which has crashed in the southern French Alps http://t.co/VxxvrU9XmV,@AlArabiya_Eng Terrible!,0,comment
5.44462E+17,5.44467E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,The facts @smh: Sydney airspace wasn't closed. 2nd terror suspect wasn't arrested. Myths of #sydneysiege debunked. http://t.co/m9YA5LJg7w,0,deny
5.44462E+17,5.44471E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@smh #NotASausage,0,comment
5.44462E+17,5.44481E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,“@smh: Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/e8TEOBC1mF”,0,support
5.44462E+17,5.44469E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@smh @ZJGarred I'm fascinated by Ray Hadley's role in #sydneysiege. Genuine intermediary or opportunistic blowhard?,0,deny
5.44462E+17,5.44469E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@onewaymule87 @smh from the scuttlebutt I am hearing, what he didn't put to air makes him fascinating intermediary! Still, he has blown hard",1,comment
5.44462E+17,5.4447E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@onewaymule87: @smh @ZJGarred I'm fascinated by Ray Hadley's role in #sydneysiege. Genuine intermediary or opportunistic blowhard?”

Door B",1,comment
5.44462E+17,5.44483E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@leftocentre @suthernx @onewaymule87 @smh @ZJGarred Hmmm, I think you and I both know that answer",1,comment
5.44462E+17,5.446E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@RunawayBudgie: @leftocentre @suthernx @onewaymule87 @smh @ZJGarred Hmmm, I think you and I both know that answer”

Yep.",1,comment
5.44462E+17,5.44757E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @RunawayBudgie @onewaymule87 @smh @ZJGarred Sometimes I hate MSM so much,1,comment
5.44462E+17,5.44759E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@suthernx: @leftocentre @RunawayBudgie @onewaymule87 @smh @ZJGarred Sometimes I hate MSM so much”

Hadley isn't mainstream.",1,comment
5.44462E+17,5.44762E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@leftocentre @RunawayBudgie @onewaymule87 @smh @ZJGarred ""Most popular Talk- back"" say the blurbs",1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred 

Yep, but there's nothing mainstream about him.",1,comment
5.44462E+17,5.44765E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @RunawayBudgie @onewaymule87 @smh @ZJGarred Ray Hadley has rated number one in Sydney since 2004. Truly hope RWNJ's wakeup,1,comment
5.44462E+17,5.44772E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred 

They won't.
Hadley feeds the rednecks paranoia with his own ego.",1,comment
5.44462E+17,5.44761E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred no way he's a right wing extremist,1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@chookelini: @leftocentre @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred no way he's a right wing extremist”

👍",1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@leftocentre @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred that should be, no way, he's a rw extremist. Which he is.",1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@chookelini @suthernx @RunawayBudgie @onewaymule87 @smh @ZJGarred 

Understood.
:-)",1,comment
5.44462E+17,5.44763E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @onewaymule87 @smh @ZJGarred Me too lol,1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@OrBVIOUS66: @leftocentre @onewaymule87 @smh @ZJGarred Me too lol”

👍",1,comment
5.44462E+17,5.4447E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @onewaymule87 @smh @ZJGarred ESpecially as Junior Hadley is a NSW Plod - wonder if he used his contacts to get stuff not public,1,comment
5.44462E+17,5.44473E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@frankscan65 @onewaymule87 @smh @ZJGarred 

Yes, more than likely Frankie.",1,comment
5.44462E+17,5.44763E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @riffraff0001 @onewaymule87 @smh @ZJGarred Doing what Hadley does best,1,comment
5.44462E+17,5.44764E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"“@johnyD69: @leftocentre @riffraff0001 @onewaymule87 @smh @ZJGarred Doing what Hadley does best”

Indeed.",1,comment
5.44462E+17,5.44473E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,Racist shock jocks Jones &amp; Hadley @leftocentre @onewaymule87 @smh @ZJGarred have sent more angry young men into arms of Daesh than anybody!,1,comment
5.44462E+17,5.44486E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@3canary @leftocentre @onewaymule87 @smh @ZJGarred Lol tell us another !,1,comment
5.44462E+17,5.44471E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@leftocentre @onewaymule87 @smh @ZJGarred err Typhoon Hadley an intermediary???? lol collapses on floor with laughter......,1,comment
5.44462E+17,5.44474E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@DavidKehoe10 @onewaymule87 @smh @ZJGarred 

Yes, Whale's Teeth Hadley is as diplomatic a thug as ever bashed a 17 year old.",1,comment
5.44462E+17,5.44472E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@onewaymule87 @smh @ZJGarred he doesn't need the ratings he's number 1 by a mile,1,comment
5.44462E+17,5.44471E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,Gee that's a conundrum. @onewaymule87 @smh @ZJGarred Ray Hadley Genuine intermediary or opportunistic blowhard?,1,comment
5.44462E+17,5.44465E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,@smh impressed with ur news coverage today! nu found respect for your reporters. glad 2 see u didn't follow the daily telegraph #sydneysiege,0,comment
5.44462E+17,5.4447E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,I do so appreciate a debunk story headline/tweet which actually contains debunks rather than a confusing/leading question. @smh,0,deny
5.44462E+17,5.44463E+17,sydneysiege,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,"@smh hardly myths. Merely poor, unconfirmed reporting. #sydneysiege",0,query
5.52793E+17,5.52794E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,Horrific “@Independent: BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/UjRrLZpXOy,0,comment
5.52793E+17,5.52801E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@Independent Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of the future.,0,comment
5.52793E+17,5.52796E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"@Independent 
Should we blame the provocative or the provoked ??",0,comment
5.52793E+17,5.52799E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@RajaChemayel @smallthunderdog @Independent the provoked.,1,comment
5.52793E+17,5.52805E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"@cpjskippy @smallthunderdog @Independent 
a provocation is an invitation !!",1,comment
5.52793E+17,5.52805E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@RajaChemayel @smallthunderdog @Independent in invitation to getting killed? you utter utter arse.,1,query
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,You are a mad cunt @RajaChemayel @cpjskippy @Independent  go fuck yourself http://t.co/3Kh0DZNLqn,1,comment
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@smallthunderdog @RajaChemayel @cpjskippy @Independent invitation to go how far?,1,comment
5.52793E+17,5.52807E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@Neilinbrum @RajaChemayel @cpjskippy @Independent I'm too busy laughing to care.,1,comment
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"I feel provoked, luckily i believe in Liberty, o well words are wind @smallthunderdog @RajaChemayel @cpjskippy @Independent",1,comment
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"@smallthunderdog @cpjskippy @Independent 
a provocation is an invitation !!",1,comment
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"@smallthunderdog @cpjskippy @Independent 
a provocation is an open invitation !!",1,comment
5.52793E+17,5.52806E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"I'm in London right now, feel free to make an appointment @RajaChemayel @cpjskippy @Independent",1,query
5.52793E+17,5.52809E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,@RajaChemayel @smallthunderdog @cpjskippy @Independent To murder? In the name of a peaceful religion?,1,comment
5.52793E+17,5.52817E+17,charliehebdo,BREAKING Charlie Hebdo latest: 11 dead 10 wounded (five critical) two gunmen unaccounted for http://t.co/kjW3uwCV0f http://t.co/9K8ICs97Be,"....an invitation to grow the fuck up and stop being touchy, murderous bastards? @RajaChemayel @cpjskippy @smallthunderdog @Independent",1,comment
